,classe,grid_name,year,area_ha
7290,12,NA-21-Z-A,2019,300172.8925369176
7580,15,NA-21-Z-A,2019,2629.914197625006
8077,25,NA-21-Z-A,2019,10675.60838391208
8342,33,NA-21-Z-A,2019,2052.695453553417
8634,3,NA-21-Z-A,2020,1326347.7304518113
8921,4,NA-21-Z-A,2020,43493.56532493242
9157,11,NA-21-Z-A,2020,32277.576440027573
9448,12,NA-21-Z-A,2020,300171.9543561659
9739,15,NA-21-Z-A,2020,2637.10846226332
10244,25,NA-21-Z-A,2020,10675.60838391208
10513,33,NA-21-Z-A,2020,2114.3138168733717
10805,3,NA-21-Z-A,2021,1326238.5090737848
11092,4,NA-21-Z-A,2021,43493.47598173786
11333,11,NA-21-Z-A,2021,32270.42822481762
11625,12,NA-21-Z-A,2021,300170.4800704623
11915,15,NA-21-Z-A,2021,2633.3099657341368
12433,25,NA-21-Z-A,2021,10675.60838391208
12712,33,NA-21-Z-A,2021,2235.9561871425967
13004,3,NA-21-Z-A,2022,1325209.486791653
13291,4,NA-21-Z-A,2022,43733.9553330576
13530,11,NA-21-Z-A,2022,32048.546399457595
13820,12,NA-21-Z-A,2022,300455.1289774197
14109,15,NA-21-Z-A,2022,2723.1956167107
14627,25,NA-21-Z-A,2022,10688.296101868624
14912,33,NA-21-Z-A,2022,2859.069322506845
15205,3,NA-21-Z-A,2023,1325197.3899221593
15493,4,NA-21-Z-A,2023,44087.70330673821
15723,11,NA-21-Z-A,2023,30173.129055009835
16007,12,NA-21-Z-A,2023,302124.59295766783
16291,15,NA-21-Z-A,2023,2821.125358867687
16807,25,NA-21-Z-A,2023,10679.003442524145
17092,33,NA-21-Z-A,2023,2635.002537750244
33,3,NA-21-Z-B,2016,1842389.5699034077
320,4,NA-21-Z-B,2016,4429.032261676908
552,11,NA-21-Z-B,2016,742.7926634094252
842,12,NA-21-Z-B,2016,2453.666082608804
1131,15,NA-21-Z-B,2016,98.39150274658203
1889,33,NA-21-Z-B,2016,2020.1856315518728
2181,3,NA-21-Z-B,2017,1842475.4527454614
2468,4,NA-21-Z-B,2017,4429.121644367338
2700,11,NA-21-Z-B,2017,718.8421098876968
2990,12,NA-21-Z-B,2017,2454.1130498939606
3279,15,NA-21-Z-B,2017,97.8553435180664
4038,33,NA-21-Z-B,2017,1958.253152273308
4331,3,NA-21-Z-B,2018,1842531.9346743491
4618,4,NA-21-Z-B,2018,4429.121644367338
4850,11,NA-21-Z-B,2018,741.8102844421408
5140,12,NA-21-Z-B,2018,2453.666169620523
5430,15,NA-21-Z-B,2018,97.40860308837892
6188,33,NA-21-Z-B,2018,1879.6966695340504
6481,3,NA-21-Z-B,2019,1842531.219467418
6768,4,NA-21-Z-B,2019,4429.121642646147
7000,11,NA-21-Z-B,2019,788.6370046308713
7291,12,NA-21-Z-B,2019,2454.113054221353
7581,15,NA-21-Z-B,2019,99.82144168090822
8343,33,NA-21-Z-B,2019,1830.725434805046
8635,3,NA-21-Z-B,2020,1840965.758863664
8922,4,NA-21-Z-B,2020,4429.121646076323
9158,11,NA-21-Z-B,2020,2262.872375156493
9449,12,NA-21-Z-B,2020,2466.2674620704747
9740,15,NA-21-Z-B,2020,102.05554945678712
10013,18,NA-21-Z-B,2020,6.25623727416992
10514,33,NA-21-Z-B,2020,1901.305911698237
10806,3,NA-21-Z-B,2021,1840422.7172014546
11093,4,NA-21-Z-B,2021,4429.121647901274
11334,11,NA-21-Z-B,2021,2818.7436890136764
11626,12,NA-21-Z-B,2021,2467.160940012369
11916,15,NA-21-Z-B,2021,101.25116930541996
12190,18,NA-21-Z-B,2021,6.256237274169921
12713,33,NA-21-Z-B,2021,1888.387160433157
13005,3,NA-21-Z-B,2022,1841620.2411599385
13292,4,NA-21-Z-B,2022,4479.703432825574
13531,11,NA-21-Z-B,2022,672.4579093872088
13821,12,NA-21-Z-B,2022,2414.616510465249
14110,15,NA-21-Z-B,2022,164.6980514343263
14384,18,NA-21-Z-B,2022,11.70808849487304
14913,33,NA-21-Z-B,2022,2770.212892854199
15206,3,NA-21-Z-B,2023,1841793.4335512787
15494,4,NA-21-Z-B,2023,4472.46215714887
15724,11,NA-21-Z-B,2023,436.6990294067402
16008,12,NA-21-Z-B,2023,2397.550551652924
16292,15,NA-21-Z-B,2023,308.95159041693034
16568,18,NA-21-Z-B,2023,30.879055535769
17093,33,NA-21-Z-B,2023,2693.662109958042
34,3,NA-21-Z-C,2016,1800202.223436821
321,4,NA-21-Z-C,2016,2011.780688876476
553,11,NA-21-Z-C,2016,1625.5030708291868
843,12,NA-21-Z-C,2016,35298.77455058654
1132,15,NA-21-Z-C,2016,64.7210846130371
1625,25,NA-21-Z-C,2016,2272.5778483343533
1890,33,NA-21-Z-C,2016,11109.080472321257
2182,3,NA-21-Z-C,2017,1800237.5905205107
2469,4,NA-21-Z-C,2017,2011.780688876476
2701,11,NA-21-Z-C,2017,1625.5032358011103
2991,12,NA-21-Z-C,2017,35287.600235010366
3280,15,NA-21-Z-C,2017,61.68162747802735
3772,25,NA-21-Z-C,2017,2272.5778483343533
4039,33,NA-21-Z-C,2017,11087.926996371183
4332,3,NA-21-Z-C,2018,1800291.137695102
4619,4,NA-21-Z-C,2018,2011.780688876476
4851,11,NA-21-Z-C,2018,1631.2246071756226
5141,12,NA-21-Z-C,2018,35289.65625770935
5431,15,NA-21-Z-C,2018,63.11197680053711
5923,25,NA-21-Z-C,2018,2272.5778483343533
6189,33,NA-21-Z-C,2018,11025.172078384108
6482,3,NA-21-Z-C,2019,1800307.8992939792
6769,4,NA-21-Z-C,2019,2011.8700813935657
7001,11,NA-21-Z-C,2019,1625.0114017793733
7292,12,NA-21-Z-C,2019,35294.75171279358
7582,15,NA-21-Z-C,2019,65.43614526367188
8078,25,NA-21-Z-C,2019,2272.577848334354
8344,33,NA-21-Z-C,2019,11007.114668838203
8636,3,NA-21-Z-C,2020,1800275.3151764635
8923,4,NA-21-Z-C,2020,2011.9594675691023
9159,11,NA-21-Z-C,2020,1624.8326803499294
9450,12,NA-21-Z-C,2020,35293.857842359
9741,15,NA-21-Z-C,2020,69.72693261718752
10245,25,NA-21-Z-C,2020,2272.5778483343543
10515,33,NA-21-Z-C,2020,11036.391204689531
10807,3,NA-21-Z-C,2021,1800130.1837994193
11094,4,NA-21-Z-C,2021,2011.9594675691023
11335,11,NA-21-Z-C,2021,1596.2709962137078
11627,12,NA-21-Z-C,2021,35290.63964191344
11917,15,NA-21-Z-C,2021,65.97207129516602
12434,25,NA-21-Z-C,2021,2272.577848334354
12714,33,NA-21-Z-C,2021,11217.057327637263
13006,3,NA-21-Z-C,2022,1799334.2075542947
13293,4,NA-21-Z-C,2022,2018.0377246186583
13532,11,NA-21-Z-C,2022,1559.7083563455396
13822,12,NA-21-Z-C,2022,35609.50071783454
14111,15,NA-21-Z-C,2022,66.06130075073241
14628,25,NA-21-Z-C,2022,2272.935458820194
14914,33,NA-21-Z-C,2022,11724.210039706524
15207,3,NA-21-Z-C,2023,1800421.634658548
15495,4,NA-21-Z-C,2023,2018.037729239019
15725,11,NA-21-Z-C,2023,1068.4818490821
16009,12,NA-21-Z-C,2023,34658.82781154407
16293,15,NA-21-Z-C,2023,89.66189370117189
16808,25,NA-21-Z-C,2023,2271.7733478887967
17094,33,NA-21-Z-C,2023,12056.24386236898
35,3,NA-21-Z-D,2016,1847320.7692469826
322,4,NA-21-Z-D,2016,64.43665906968062
554,11,NA-21-Z-D,2016,211.33037827148468
844,12,NA-21-Z-D,2016,1412.1589442359862
1133,15,NA-21-Z-D,2016,190.85646914062536
1626,25,NA-21-Z-D,2016,99.03031028006768
1891,33,NA-21-Z-D,2016,3286.2530055352427
2183,3,NA-21-Z-D,2017,1847331.6299210356
2470,4,NA-21-Z-D,2017,64.43665906968062
2702,11,NA-21-Z-D,2017,242.70890529174835
2992,12,NA-21-Z-D,2017,1419.8472211646958
3281,15,NA-21-Z-D,2017,200.60034006958043
3773,25,NA-21-Z-D,2017,99.03031028006768
4040,33,NA-21-Z-D,2017,3226.5816566044314
4333,3,NA-21-Z-D,2018,1847282.1959506928
4620,4,NA-21-Z-D,2018,64.52605007920211
4852,11,NA-21-Z-D,2018,254.77809302367987
5142,12,NA-21-Z-D,2018,1327.1421113868655
5432,15,NA-21-Z-D,2018,239.2173688598637
5924,25,NA-21-Z-D,2018,99.03031028006768
6190,33,NA-21-Z-D,2018,3317.9451291935425
6483,3,NA-21-Z-D,2019,1847286.9331307802
6770,4,NA-21-Z-D,2019,64.52605007920211
7002,11,NA-21-Z-D,2019,283.4739731994611
7293,12,NA-21-Z-D,2019,1299.6970864112802
7583,15,NA-21-Z-D,2019,241.18393775634812
8079,25,NA-21-Z-D,2019,99.03031028006768
8345,33,NA-21-Z-D,2019,3309.990525008883
8637,3,NA-21-Z-D,2020,1847297.3071370295
8924,4,NA-21-Z-D,2020,64.61544110093061
9160,11,NA-21-Z-D,2020,281.6343793453677
9451,12,NA-21-Z-D,2020,1367.548017362205
9742,15,NA-21-Z-D,2020,184.24152854614283
10014,18,NA-21-Z-D,2020,0.2681545959472656
10246,25,NA-21-Z-D,2020,99.03031028006768
10516,33,NA-21-Z-D,2020,3290.1900452551245
10808,3,NA-21-Z-D,2021,1847190.6189129967
11095,4,NA-21-Z-D,2021,64.61544110093061
11336,11,NA-21-Z-D,2021,403.0740645434317
11628,12,NA-21-Z-D,2021,1340.012854367823
11918,15,NA-21-Z-D,2021,175.30248438720724
12191,18,NA-21-Z-D,2021,0.2681545959472656
12435,25,NA-21-Z-D,2021,99.03031028006768
12715,33,NA-21-Z-D,2021,3311.9127912420545
13007,3,NA-21-Z-D,2022,1846921.5810495268
13294,4,NA-21-Z-D,2022,72.4477551125201
13533,11,NA-21-Z-D,2022,161.89465624389587
13823,12,NA-21-Z-D,2022,1398.387532932272
14112,15,NA-21-Z-D,2022,168.86437799682616
14385,18,NA-21-Z-D,2022,0.2681545959472656
14629,25,NA-21-Z-D,2022,98.8515262651751
14915,33,NA-21-Z-D,2022,3762.539960842685
15208,3,NA-21-Z-D,2023,1846565.5160030427
15496,4,NA-21-Z-D,2023,73.25222396627987
15726,11,NA-21-Z-D,2023,139.72666013183533
16010,12,NA-21-Z-D,2023,1469.605228930022
16294,15,NA-21-Z-D,2023,257.5409966308588
16569,18,NA-21-Z-D,2023,0.8938696716308593
16809,25,NA-21-Z-D,2023,98.8515259844134
17095,33,NA-21-Z-D,2023,3979.4485051626352
36,3,NA-22-V-B,2016,972976.3913263754
323,4,NA-22-V-B,2016,0.6245877807617187
555,11,NA-22-V-B,2016,235218.66708071373
845,12,NA-22-V-B,2016,2678.9651263750457
1134,15,NA-22-V-B,2016,13205.109411759484
1404,18,NA-22-V-B,2016,11.69255820922852
1627,25,NA-22-V-B,2016,380.4592285644528
1892,33,NA-22-V-B,2016,18275.689106664548
2184,3,NA-22-V-B,2017,972506.0204866632
2471,4,NA-22-V-B,2017,4.7289877868652335
2703,11,NA-22-V-B,2017,235727.2879092568
2993,12,NA-22-V-B,2017,2656.030746400681
3282,15,NA-22-V-B,2017,13170.483315337982
3549,18,NA-22-V-B,2017,53.370701043701125
3774,25,NA-22-V-B,2017,384.562580767822
4041,33,NA-22-V-B,2017,18245.47107634345
4334,3,NA-22-V-B,2018,972261.1119558618
4621,4,NA-22-V-B,2018,8.119554730224614
4853,11,NA-22-V-B,2018,236148.9279859182
5143,12,NA-22-V-B,2018,2775.8304482988697
5433,15,NA-22-V-B,2018,12853.4707458452
5701,18,NA-22-V-B,2018,68.36236762695303
5925,25,NA-22-V-B,2018,405.0790717773426
6191,33,NA-22-V-B,2018,18224.73462604553
6484,3,NA-22-V-B,2019,971955.9066346252
6771,4,NA-22-V-B,2019,8.922586236572272
7003,11,NA-22-V-B,2019,237122.52941045337
7294,12,NA-22-V-B,2019,2635.411740419239
7584,15,NA-22-V-B,2019,12329.573525732969
7854,18,NA-22-V-B,2019,35.339788366699175
8080,25,NA-22-V-B,2019,412.66123388671735
8346,33,NA-22-V-B,2019,18244.84582589179
8638,3,NA-22-V-B,2020,971364.7878096609
8925,4,NA-22-V-B,2020,8.744137017822272
9161,11,NA-22-V-B,2020,237502.00150784652
9452,12,NA-22-V-B,2020,2616.03795327324
9743,15,NA-22-V-B,2020,12568.096328513742
10015,18,NA-22-V-B,2020,26.95035712890624
10247,25,NA-22-V-B,2020,424.70356547851736
10517,33,NA-22-V-B,2020,18233.334145258246
10809,3,NA-22-V-B,2021,970248.6983406405
11096,4,NA-22-V-B,2021,9.368825042724616
11337,11,NA-22-V-B,2021,228233.92994249647
11629,12,NA-22-V-B,2021,2608.5288621477434
11919,15,NA-22-V-B,2021,12280.402577661833
12192,18,NA-22-V-B,2021,31.77033563842771
12436,25,NA-22-V-B,2021,449.06406346435756
12716,33,NA-22-V-B,2021,29701.576973374853
13008,3,NA-22-V-B,2022,969400.954175481
13295,4,NA-22-V-B,2022,9.190308013916022
13534,11,NA-22-V-B,2022,211329.07659198812
13824,12,NA-22-V-B,2022,2547.7112011922263
14113,15,NA-22-V-B,2022,23068.165263674782
14386,18,NA-22-V-B,2022,28.558322485351567
14630,25,NA-22-V-B,2022,450.8470521362325
14916,33,NA-22-V-B,2022,36754.08134161465
15209,3,NA-22-V-B,2023,982452.7645058706
15497,4,NA-22-V-B,2023,67.62111260375987
15727,11,NA-22-V-B,2023,195428.40886936357
16011,12,NA-22-V-B,2023,2165.7256345449478
16295,15,NA-22-V-B,2023,27321.12897821215
16570,18,NA-22-V-B,2023,10.70941682128906
16810,25,NA-22-V-B,2023,893.0280741577155
17096,33,NA-22-V-B,2023,35254.727526150746
37,3,NA-22-V-C,2016,553420.8431602482
556,11,NA-22-V-C,2016,73.23282516682946
846,12,NA-22-V-C,2016,4.644845391845701
1893,33,NA-22-V-C,2016,40.458064093017626
2185,3,NA-22-V-C,2017,553420.8433010688
2704,11,NA-22-V-C,2017,74.75062903035484
2994,12,NA-22-V-C,2017,4.644845391845701
4042,33,NA-22-V-C,2017,39.38656110839848
4335,3,NA-22-V-C,2018,553417.8068611574
4854,11,NA-22-V-C,2018,74.3037976460775
5144,12,NA-22-V-C,2018,4.644845391845701
6192,33,NA-22-V-C,2018,42.9590542053223
6485,3,NA-22-V-C,2019,553421.5117341353
7004,11,NA-22-V-C,2019,73.90383802899531
7295,12,NA-22-V-C,2019,4.644845391845701
7585,15,NA-22-V-C,2019,0.5360140319824219
8347,33,NA-22-V-C,2019,40.18999896240239
8639,3,NA-22-V-C,2020,553363.1755009046
9162,11,NA-22-V-C,2020,131.88273899945432
9453,12,NA-22-V-C,2020,4.644845391845701
9744,15,NA-22-V-C,2020,0.5360140319824219
10016,18,NA-22-V-C,2020,0.3573322631835938
10518,33,NA-22-V-C,2020,40.18999896240239
10810,3,NA-22-V-C,2021,553375.009172629
11338,11,NA-22-V-C,2021,140.05523034871425
11630,12,NA-22-V-C,2021,4.644845391845701
11920,15,NA-22-V-C,2021,2.054807183837891
12717,33,NA-22-V-C,2021,22.416515930175787
13009,3,NA-22-V-C,2022,553360.2929275109
13535,11,NA-22-V-C,2022,7.859331280517576
13825,12,NA-22-V-C,2022,3.304985992431641
14114,15,NA-22-V-C,2022,2.5013566162109377
14917,33,NA-22-V-C,2022,167.8992244075999
15210,3,NA-22-V-C,2023,553329.7012647209
16012,12,NA-22-V-C,2023,1.965126763916016
16296,15,NA-22-V-C,2023,4.555995031738282
17097,33,NA-22-V-C,2023,208.04694837955256
38,3,NA-22-V-D,2016,1801775.8865370678
324,4,NA-22-V-D,2016,14.02625448675417
557,11,NA-22-V-D,2016,17148.586931389233
847,12,NA-22-V-D,2016,2559.974111534317
1135,15,NA-22-V-D,2016,3017.5847817903227
1405,18,NA-22-V-D,2016,71.2702284667969
1628,25,NA-22-V-D,2016,1898.1447042053032
1894,33,NA-22-V-D,2016,562.4534325340603
2186,3,NA-22-V-D,2017,1801708.3972884368
2472,4,NA-22-V-D,2017,13.758287561705345
2705,11,NA-22-V-D,2017,17117.152557837042
2995,12,NA-22-V-D,2017,2656.893103721857
3283,15,NA-22-V-D,2017,2987.881017336501
3550,18,NA-22-V-D,2017,123.24937763061529
3775,25,NA-22-V-D,2017,1901.181728552226
4043,33,NA-22-V-D,2017,539.1457728233668
4336,3,NA-22-V-D,2018,1802483.1759254162
4622,4,NA-22-V-D,2018,13.758287561705345
4855,11,NA-22-V-D,2018,17042.934586415915
5145,12,NA-22-V-D,2018,2533.7127689601034
5434,15,NA-22-V-D,2018,2432.8266040103567
5702,18,NA-22-V-D,2018,90.29236552734376
5926,25,NA-22-V-D,2018,1915.7421425842044
6193,33,NA-22-V-D,2018,535.7522698814723
6486,3,NA-22-V-D,2019,1802679.1372146818
6772,4,NA-22-V-D,2019,14.561954901793236
7005,11,NA-22-V-D,2019,17808.37124206899
7296,12,NA-22-V-D,2019,2228.48095351778
7586,15,NA-22-V-D,2019,1774.776726316176
7855,18,NA-22-V-D,2019,90.47860101318363
8081,25,NA-22-V-D,2019,1918.064542205787
8348,33,NA-22-V-D,2019,534.4130075767847
8640,3,NA-22-V-D,2020,1802225.2850416207
8926,4,NA-22-V-D,2020,14.651233710386986
9163,11,NA-22-V-D,2020,18032.442907290093
9454,12,NA-22-V-D,2020,2170.2664856183483
9745,15,NA-22-V-D,2020,2064.5557351405414
10017,18,NA-22-V-D,2020,79.04783524169925
10248,25,NA-22-V-D,2020,1928.0684995727315
10519,33,NA-22-V-D,2020,533.8771989224784
10811,3,NA-22-V-D,2021,1802046.829232237
11097,4,NA-22-V-D,2021,14.651233710386986
11339,11,NA-22-V-D,2021,18306.849058489195
11631,12,NA-22-V-D,2021,2167.5539447530127
11921,15,NA-22-V-D,2021,1909.352260600104
12193,18,NA-22-V-D,2021,54.30209592285159
12437,25,NA-22-V-D,2021,1932.2662926452415
12718,33,NA-22-V-D,2021,616.122928775133
13010,3,NA-22-V-D,2022,1801208.8841453486
13296,4,NA-22-V-D,2022,14.115527197935814
13536,11,NA-22-V-D,2022,13856.159245862238
13826,12,NA-22-V-D,2022,5420.970912371626
14115,15,NA-22-V-D,2022,2979.087041627384
14387,18,NA-22-V-D,2022,55.90960694580079
14631,25,NA-22-V-D,2022,1943.074258227515
14918,33,NA-22-V-D,2022,1578.8337794789777
15211,3,NA-22-V-D,2023,1802086.8873022224
15498,4,NA-22-V-D,2023,21.794990161803
15728,11,NA-22-V-D,2023,13751.854210807844
16013,12,NA-22-V-D,2023,3773.010159572672
16297,15,NA-22-V-D,2023,3598.984779487492
16571,18,NA-22-V-D,2023,11.78876930541992
16811,25,NA-22-V-D,2023,1976.6550282043227
17098,33,NA-22-V-D,2023,1835.9699903253795
39,3,NA-22-X-A,2016,49.71900039301855
558,11,NA-22-X-A,2016,30.80086185625864
848,12,NA-22-X-A,2016,1.7267256964470357
1895,33,NA-22-X-A,2016,306.84824264645954
2187,3,NA-22-X-A,2017,49.37309079005823
2706,11,NA-22-X-A,2017,30.90834936750825
2996,12,NA-22-X-A,2017,1.8012982561178768
4044,33,NA-22-X-A,2017,307.0120921784995
4337,3,NA-22-X-A,2018,47.67681348903284
4856,11,NA-22-X-A,2018,32.84304876024436
5146,12,NA-22-X-A,2018,1.7267256964470357
6194,33,NA-22-X-A,2018,306.84824264645954
6487,3,NA-22-X-A,2019,48.03391895778284
7006,11,NA-22-X-A,2019,32.485943291494344
7297,12,NA-22-X-A,2019,1.7267256964470357
8349,33,NA-22-X-A,2019,306.84824264645954
8641,3,NA-22-X-A,2020,48.12319639308558
9164,11,NA-22-X-A,2020,32.39666585619161
9455,12,NA-22-X-A,2020,1.7267256964470357
10520,33,NA-22-X-A,2020,306.84824264645954
10812,3,NA-22-X-A,2021,44.42184231945566
11340,11,NA-22-X-A,2021,13.804106743403423
11632,12,NA-22-X-A,2021,0.9820501892089843
12719,33,NA-22-X-A,2021,329.8868313401155
13011,3,NA-22-X-A,2022,43.707622165647045
13537,11,NA-22-X-A,2022,1.3279598348939186
14919,33,NA-22-X-A,2022,344.059248591643
15212,3,NA-22-X-A,2023,39.58509073871689
17099,33,NA-22-X-A,2023,349.5097398534661
40,3,NA-22-X-C,2016,118905.9002675699
325,4,NA-22-X-C,2016,76.5929485261804
559,11,NA-22-X-C,2016,122417.80746692792
849,12,NA-22-X-C,2016,22108.069326726825
1136,15,NA-22-X-C,2016,279.57040529339986
1406,18,NA-22-X-C,2016,129.96280565185563
1629,25,NA-22-X-C,2016,424.5746534240732
1896,33,NA-22-X-C,2016,49495.19298143181
2188,3,NA-22-X-C,2017,118997.08746521779
2473,4,NA-22-X-C,2017,76.5929485261804
2707,11,NA-22-X-C,2017,121912.09928608562
2997,12,NA-22-X-C,2017,22510.64101538656
3284,15,NA-22-X-C,2017,281.1780407182044
3551,18,NA-22-X-C,2017,217.8523606262209
3776,25,NA-22-X-C,2017,440.1199721435554
4045,33,NA-22-X-C,2017,49402.099766851534
4338,3,NA-22-X-C,2018,118620.51642861556
4623,4,NA-22-X-C,2018,76.5929485261804
4857,11,NA-22-X-C,2018,122953.96856566484
5147,12,NA-22-X-C,2018,22499.692984161866
5435,15,NA-22-X-C,2018,278.0516378678626
5703,18,NA-22-X-C,2018,125.23106672363282
5927,25,NA-22-X-C,2018,439.9410841796881
6195,33,NA-22-X-C,2018,48843.31883411574
6488,3,NA-22-X-C,2019,118912.32016886426
6773,4,NA-22-X-C,2019,76.5929485261804
7007,11,NA-22-X-C,2019,124132.9614057014
7298,12,NA-22-X-C,2019,20964.25661963201
7587,15,NA-22-X-C,2019,276.62273737958145
7856,18,NA-22-X-C,2019,126.12599162597668
8082,25,NA-22-X-C,2019,497.47668924560594
8350,33,NA-22-X-C,2019,48850.95698888009
8642,3,NA-22-X-C,2020,119490.4761706372
8927,4,NA-22-X-C,2020,76.5929485261804
9165,11,NA-22-X-C,2020,123166.79803414013
9456,12,NA-22-X-C,2020,20240.52917126548
9746,15,NA-22-X-C,2020,275.2829203996009
10018,18,NA-22-X-C,2020,123.53600158691418
10249,25,NA-22-X-C,2020,515.779266174317
10521,33,NA-22-X-C,2020,49948.58701798351
10813,3,NA-22-X-C,2021,119944.59398848363
11098,4,NA-22-X-C,2021,76.5929485261804
11341,11,NA-22-X-C,2021,123141.39492799967
11633,12,NA-22-X-C,2021,19136.63405083033
11922,15,NA-22-X-C,2021,279.8386938126866
12194,18,NA-22-X-C,2021,89.14865763549804
12438,25,NA-22-X-C,2021,584.0264868484322
12720,33,NA-22-X-C,2021,50585.44110141507
13012,3,NA-22-X-C,2022,120494.22575734538
13297,4,NA-22-X-C,2022,76.5929485261804
13538,11,NA-22-X-C,2022,113356.87516284848
13827,12,NA-22-X-C,2022,25560.686339949894
14116,15,NA-22-X-C,2022,421.09901151618567
14388,18,NA-22-X-C,2022,114.07279251708984
14632,25,NA-22-X-C,2022,564.2394092460369
14920,33,NA-22-X-C,2022,53249.87943360746
15213,3,NA-22-X-C,2023,137809.6772122398
15499,4,NA-22-X-C,2023,79.04970954072834
15729,11,NA-22-X-C,2023,100185.24522956934
16014,12,NA-22-X-C,2023,21317.676324976164
16298,15,NA-22-X-C,2023,467.0695317580279
16572,18,NA-22-X-C,2023,121.76640349731447
16812,25,NA-22-X-C,2023,798.0118156240658
17100,33,NA-22-X-C,2023,53059.17462836392
41,3,NA-22-Y-A,2016,1849180.4788106305
326,4,NA-22-Y-A,2016,123.6052984558106
560,11,NA-22-Y-A,2016,743.2276168029787
850,12,NA-22-Y-A,2016,1.0724943969726564
1137,15,NA-22-Y-A,2016,268.53510168904563
1407,18,NA-22-Y-A,2016,6.96988502807617
1897,33,NA-22-Y-A,2016,1808.6522939509653
2189,3,NA-22-Y-A,2017,1849320.7009389224
2474,4,NA-22-Y-A,2017,123.6052984558106
2708,11,NA-22-Y-A,2017,625.6169154052728
2998,12,NA-22-Y-A,2017,0.8937455078125001
3285,15,NA-22-Y-A,2017,264.51378443849984
3552,18,NA-22-Y-A,2017,8.935881762695312
4046,33,NA-22-Y-A,2017,1788.2749364619517
4339,3,NA-22-Y-A,2018,1849341.662091614
4624,4,NA-22-Y-A,2018,123.6052984558106
4858,11,NA-22-Y-A,2018,1075.2483286399938
5148,12,NA-22-Y-A,2018,1.876619970703125
5436,15,NA-22-Y-A,2018,244.8057238910266
5704,18,NA-22-Y-A,2018,9.7401116394043
6196,33,NA-22-Y-A,2018,1335.6033267428606
6489,3,NA-22-Y-A,2019,1849225.6637895918
6774,4,NA-22-Y-A,2019,123.6052984558106
7008,11,NA-22-Y-A,2019,1142.805635817729
7299,12,NA-22-Y-A,2019,1.876619970703125
7588,15,NA-22-Y-A,2019,277.2488764141242
7857,18,NA-22-Y-A,2019,33.51319685058594
8351,33,NA-22-Y-A,2019,1327.828083853456
8643,3,NA-22-Y-A,2020,1849110.121800081
8928,4,NA-22-Y-A,2020,124.5884028381348
9166,11,NA-22-Y-A,2020,1234.0368289695823
9457,12,NA-22-Y-A,2020,1.7872677307128906
9747,15,NA-22-Y-A,2020,299.2358109295056
10019,18,NA-22-Y-A,2020,36.64145158691407
10522,33,NA-22-Y-A,2020,1326.1299388156144
10814,3,NA-22-Y-A,2021,1849015.999779237
11099,4,NA-22-Y-A,2021,124.8565388916016
11342,11,NA-22-Y-A,2021,988.0731104087904
11634,12,NA-22-Y-A,2021,1.7872677307128906
11923,15,NA-22-Y-A,2021,311.30238016168346
12195,18,NA-22-Y-A,2021,13.5832208984375
12721,33,NA-22-Y-A,2021,1676.9392036221889
13013,3,NA-22-Y-A,2022,1848845.935970914
13298,4,NA-22-Y-A,2022,126.8226386169434
13539,11,NA-22-Y-A,2022,209.83754620591023
13828,12,NA-22-Y-A,2022,2.59168251953125
14117,15,NA-22-Y-A,2022,336.32714155694714
14389,18,NA-22-Y-A,2022,15.63867448730469
14921,33,NA-22-Y-A,2022,2595.3878466528545
15214,3,NA-22-Y-A,2023,1848146.8033859832
15500,4,NA-22-Y-A,2023,59.79150795288084
15730,11,NA-22-Y-A,2023,173.48319382934616
16015,12,NA-22-Y-A,2023,56.2185606323242
16299,15,NA-22-Y-A,2023,466.8123680278928
16573,18,NA-22-Y-A,2023,14.567092504882806
17101,33,NA-22-Y-A,2023,3214.865392026075
42,3,NA-22-Y-B,2016,1779817.5918334785
327,4,NA-22-Y-B,2016,393.4050451626168
561,11,NA-22-Y-B,2016,57959.492777406376
851,12,NA-22-Y-B,2016,8624.676724147179
1138,15,NA-22-Y-B,2016,3799.037795934069
1408,18,NA-22-Y-B,2016,94.97272561370256
1630,25,NA-22-Y-B,2016,317.8735231028835
1898,33,NA-22-Y-B,2016,1126.3436746412335
2190,3,NA-22-Y-B,2017,1779656.9240107345
2475,4,NA-22-Y-B,2017,391.7964407680855
2709,11,NA-22-Y-B,2017,57888.39141128574
2999,12,NA-22-Y-B,2017,8623.246268580775
3286,15,NA-22-Y-B,2017,3860.384302884316
3553,18,NA-22-Y-B,2017,93.00651119109514
3777,25,NA-22-Y-B,2017,489.78177163253815
4047,33,NA-22-Y-B,2017,1129.863382409357
4340,3,NA-22-Y-B,2018,1779299.8434848974
4625,4,NA-22-Y-B,2018,392.1539473232613
4859,11,NA-22-Y-B,2018,58349.17386892541
5149,12,NA-22-Y-B,2018,8623.692952699426
5437,15,NA-22-Y-B,2018,3768.9516919254233
5705,18,NA-22-Y-B,2018,84.69247738982561
5928,25,NA-22-Y-B,2018,500.0608790299992
6197,33,NA-22-Y-B,2018,1114.8247972969325
6490,3,NA-22-Y-B,2019,1779934.844830618
6775,4,NA-22-Y-B,2019,389.5623581753123
7009,11,NA-22-Y-B,2019,57884.40918110048
7300,12,NA-22-Y-B,2019,8625.122826869349
7589,15,NA-22-Y-B,2019,3582.1092589980017
7858,18,NA-22-Y-B,2019,102.917967795099
